data,receita_bruta,receita_recebida,custo_fixo,custo_variavel,inadimplencia,prazo_medio_recebimento,fluxo_caixa,indicador_crise,dia_semana,mes,ano
2021-04-05,22760.44928835909,21494.83151504283,8404.931937873225,10695.347748571352,0.05560601011349822,55.51560917054028,-874.7595839379924,1,0,4,2021
2021-04-06,22944.49317766565,21390.28988833803,8689.852458634072,11123.08267772126,0.06773752975465552,46.34746945690455,-1138.7707473983469,1,1,4,2021
2021-04-07,19951.91209794358,18699.831406482343,8907.708284627643,10215.84756272997,0.0627549222006791,58.768469497770056,-3434.575048067873,1,2,4,2021
2021-04-08,20100.765806050535,18787.16291894421,9025.013492902295,10140.436515324442,0.06535088761199928,55.64746826448047,-3242.5557257525875,1,3,4,2021
2021-04-09,24573.314412598305,23177.074391435654,8242.683420817775,11366.739189963708,0.05681936094248736,49.723068893291334,410.2948855574764,1,4,4,2021
2021-04-10,22741.26713371481,21276.32471772253,8804.18219128614,10892.448357601997,0.06441780079265878,63.99532117011827,-2150.6763342625354,1,5,4,2021
2021-04-11,23475.81032547944,22192.36865883235,8459.770890171616,11124.603775754527,0.054670814291513846,53.267077091905904,-630.6980953185025,1,6,4,2021
2021-04-12,19270.44008052125,18024.301103251084,8559.834984017676,9083.204514442521,0.06466582870257212,53.591763088725344,-2265.1879145660528,1,0,4,2021
2021-04-13,19605.59999091626,18408.343155693336,8984.453641658984,9628.593135868048,0.06106708469914933,58.20854622595663,-3140.38278216643,1,1,4,2021
2021-04-14,20647.829104776087,19347.980134750185,8955.45350919799,10745.19520889922,0.06295329951782841,64.42000568784928,-3767.454858221003,1,2,4,2021
2021-04-15,21027.730354257365,19885.893635531393,8529.010401991609,9919.732821756477,0.05430147236479059,58.40519798022261,-1744.8757657423366,1,3,4,2021
2021-04-16,27720.2487015373,26179.827667151407,8685.980727021308,13490.554889588557,0.055570245814586236,59.13054918346935,-237.87942202626073,1,4,4,2021
2021-04-17,23317.519909114002,21845.722932968893,8573.385987779535,11404.406447420144,0.06311979069308464,49.99189067254801,-1124.1489338136785,1,5,4,2021
2021-04-18,26730.697079662492,25251.857456097336,9602.598616285277,14638.950055827772,0.05532364603728575,55.43479851018585,-2824.8463669381517,1,6,4,2021
2021-04-19,20367.744237375424,19094.583500263765,8819.472362214312,11109.924925712927,0.0625086765757481,52.33869136914212,-3572.8562880542095,1,0,4,2021
2021-04-20,20594.84471677997,19496.060033673708,8484.997627881321,10915.551049434856,0.05335241407336317,58.52064924024638,-3030.30259103262,1,1,4,2021
2021-04-21,21618.799535000107,20226.365191673805,9134.36944211195,10250.897367253492,0.06440849507263334,58.984828977549626,-2427.528170207643,1,2,4,2021
2021-04-22,19048.357956215703,18018.671989331055,9145.834900933058,8701.360991616826,0.054056416267033135,63.166147582599706,-2946.7981336860644,1,3,4,2021
2021-04-23,25643.105032143245,24031.470817353344,9276.974897367587,12352.037873333538,0.06284863758775476,44.208290415554345,-508.20014788607114,1,4,4,2021
2021-04-24,25257.840945470536,23660.96452169657,9366.748981946012,12039.89385493356,0.0632229978493206,51.8471091884184,-1106.6443728807994,1,5,4,2021
2021-04-25,25806.50707189791,24345.858493784945,8953.542535035278,12918.545956287415,0.05660001076641417,61.50124472126021,-1628.4234254156645,1,6,4,2021
2021-04-26,21016.66351333716,19690.72642475237,8637.149740024457,11092.023160084298,0.06308979956515688,47.992350765337406,-2627.4992134413537,1,0,4,2021
2021-04-27,24090.554235998374,22610.902753013906,8682.197425859053,12908.496937305536,0.061420400231947815,59.02825516446836,-2636.4549997503664,1,1,4,2021
2021-04-28,19669.36250103636,18538.130188898434,8656.237058640845,10513.006921470947,0.05751240346901559,60.67000250407375,-3712.50668157312,1,2,4,2021
2021-04-29,19807.105208616464,18714.523804989913,8623.610231951556,9625.610512088757,0.05516108447544663,54.8583007731677,-2347.428379381204,1,3,4,2021
2021-04-30,23799.77601141545,22602.38843116783,9117.595077274296,12345.501549308594,0.050310876021408796,47.892676564217375,-1826.4311507924008,1,4,4,2021
2021-05-01,23897.29732162729,22418.764264628033,8746.707500150967,11501.372977793179,0.06187030429006592,54.39240160899881,-1170.166704984932,1,5,5,2021
2021-05-02,23735.91333664213,22494.494974930047,9038.794980497494,10825.7258710841,0.05230126787645688,62.29340668729362,-1209.0908730860674,1,6,5,2021
2021-05-03,22193.22924061527,20847.590358741694,8951.200580469385,11543.953034954797,0.06063285641239423,62.69508687627708,-3228.49884216837,1,0,5,2021
2021-05-04,22505.05336684177,21181.0212621637,8419.526318080918,10149.390974583648,0.05883265785225192,56.03940188388845,-639.87346288875,1,1,5,2021
2021-05-05,19648.76164775011,18399.046595985375,8234.846999041314,9645.9358546257,0.06360273864423598,50.1138115564262,-2007.890652007985,1,2,5,2021
2021-05-06,19256.502774689616,18126.056664520704,8379.878302976937,9299.695529934394,0.05870464244705689,63.69198597024705,-2716.488529411327,1,3,5,2021
2021-05-07,25535.100085939168,24042.776258446553,8623.742475645675,13261.341523014731,0.058442059066545766,59.104614395548545,-1735.565328580793,1,4,5,2021
2021-05-08,23744.080273948897,22229.576652544845,8792.93000902773,12504.21552475424,0.0637844719159625,50.44245015661564,-2139.6628875348233,1,5,5,2021
2021-05-09,25762.4047130467,24171.31751462994,8559.018673726508,12376.503029166897,0.06176004205115966,56.71259485570254,-519.870317950465,1,6,5,2021
2021-05-10,20647.017391687434,19371.695736562437,8965.30550893461,10966.92553453997,0.06176783943808015,56.48374240489079,-3558.304819048895,1,0,5,2021
2021-05-11,18175.046654025013,17037.600671518656,8596.957599569649,8712.966077768962,0.06258283701596212,51.81602449225221,-2691.009947421663,1,1,5,2021
2021-05-12,22516.65245834838,21335.163031245982,8833.227582332376,11137.47115933848,0.0524718063347975,56.740534073573556,-1952.1618609444895,1,2,5,2021
2021-05-13,22846.413642627344,21385.910612095526,8792.292048058214,11941.862738584161,0.06392701512708238,60.530934190619405,-2894.84457966253,1,3,5,2021
2021-05-14,23471.208077921037,21987.99390804413,9278.22466437832,12188.411123218042,0.06319291980850959,53.5187540061788,-2702.6693783302385,1,4,5,2021
2021-05-15,23828.69823912986,22517.166440412337,8466.19965229448,13075.684745364244,0.05504001039233492,61.041345457940274,-2790.4114789536434,1,5,5,2021
2021-05-16,24959.070256445688,23489.469811119707,9422.17485015343,11793.56259764243,0.058880416226500074,46.22322715339918,-700.9500991208074,1,6,5,2021
2021-05-17,20660.95171453697,19421.496169009555,8582.221359967592,10665.840114673054,0.0599902445275711,66.09133496560433,-3343.2573846426308,1,0,5,2021
2021-05-18,21095.52708518667,19840.224971875483,8359.386441663686,10779.143309272,0.0595056055362876,55.28675634989841,-2303.514872066367,1,1,5,2021
2021-05-19,22993.808184751546,21572.57415289312,8697.206204626424,12451.37351640883,0.06180942366914765,60.36510497401811,-3143.7609196467442,1,2,5,2021
2021-05-20,19848.70721382955,18511.701079391845,9735.199639327884,9242.276883106946,0.06735985976487933,56.093057432673525,-3310.646434338358,1,3,5,2021
2021-05-21,22920.4799750162,21418.0327934796,9032.596658224886,12037.373464132115,0.06555042403886382,50.88238691571512,-2637.6924838672735,1,4,5,2021
2021-05-22,21882.473618656877,20709.545579810485,8945.801511734133,11090.625428776792,0.05360125456046983,54.81811688170248,-2437.1780460730315,1,5,5,2021
2021-05-23,22964.545154613705,21512.013353018712,9004.345532176667,10964.802996493729,0.06325105904843797,45.45264491049372,-1135.9787489244472,1,6,5,2021
2021-05-24,19934.480173550324,18601.94037047772,8535.788627315975,9916.277417068335,0.06684597699420605,58.44193465356405,-2828.573300100983,1,0,5,2021
2021-05-25,22507.811035703882,21110.43865263924,8865.35717255888,10879.773023565476,0.062083886382731934,55.9688228932241,-1871.7501795065905,1,1,5,2021
2021-05-26,19181.341867907,17921.67868569547,8769.171742726716,9742.804683312748,0.0656712752885717,54.04221420765877,-3243.79691429793,1,2,5,2021
2021-05-27,20205.711294612753,18786.11382717509,9312.018270207358,10888.859050861292,0.07025723800261156,58.76349785537818,-4439.250506480119,1,3,5,2021
2021-05-28,24005.70740695804,22439.61265869078,8737.569123620495,12169.22522124333,0.06523843358239576,55.18761630796597,-1860.0275313982575,1,4,5,2021
2021-05-29,26043.96909387372,24446.80540650957,8657.569668205724,13365.042006123645,0.06132566359633117,58.03414936141287,-1462.7913537671197,1,5,5,2021
2021-05-30,28312.34552184329,26464.704631502635,8422.490005350668,14209.25231345188,0.0652591954599869,59.81158289440072,-503.7387142669013,1,6,5,2021
2021-05-31,18997.102312983723,17839.33346579647,8814.811363606545,8645.895676926708,0.06094449711922478,52.253859302523004,-2175.275002058752,1,0,5,2021
2021-06-01,19021.712962731992,17873.960284329652,8861.569760581966,9002.707696210704,0.06033908095717013,50.82294858804087,-2479.104472723758,1,1,6,2021
2021-06-02,21172.2439650832,19935.372398746167,8414.084947066616,10569.18784896533,0.05841948394212967,46.38719962623765,-1581.4513536803724,1,2,6,2021
2021-06-03,20620.749969588003,19218.44304815918,8911.3876777094,9919.065908098977,0.06800465179476878,55.61280399413929,-2540.2064453472926,1,3,6,2021
2021-06-04,26928.102834762,25420.95591381803,8846.269646612143,12607.101160855877,0.055969294613594754,57.26048644225344,-20.4047606425911,1,4,6,2021
2021-06-05,24706.177767801753,23031.896552413153,9081.22671042127,12363.299556613192,0.06776771506803454,48.3819230075548,-1465.5816206947889,1,5,6,2021
2021-06-06,23035.041395234646,21592.15819541327,9141.780610809168,11109.36232334143,0.06263861979079716,62.101899240141755,-2332.7218144325484,1,6,6,2021
2021-06-07,20345.84761636106,19263.518672119913,8807.231156505335,9680.773305024917,0.05319655217366307,50.88832264323638,-1910.2067577140283,1,0,6,2021
2021-06-08,21046.94739080157,19741.67238216914,8468.915096163879,10447.673992957387,0.06201730751714108,44.4824995413725,-1580.8315910227134,1,1,6,2021
2021-06-09,20598.779809037544,19575.269865323582,8531.515280222571,9544.000222491457,0.04968789186556113,62.474114499461635,-1850.787146771505,1,2,6,2021
2021-06-10,20114.68712690773,18840.919609511744,9310.217246292148,10917.740722522027,0.06332524634161703,45.134925000075796,-3716.8561497346773,1,3,6,2021
2021-06-11,25268.231581413213,23637.90524754799,8832.102958287645,13563.233967026088,0.0645207927833167,59.820893866917125,-2631.5155710528975,1,4,6,2021
2021-06-12,25398.806657193418,23947.766633308904,9307.179467198652,13226.73484012442,0.05713024408859587,58.60559760437926,-2431.2796598642553,1,5,6,2021
2021-06-13,25719.21328761044,24157.970773306548,8933.791971861958,11846.819588008797,0.06070335421402571,56.59777050609939,-368.63335018245425,1,6,6,2021
2021-06-14,20162.230624744687,18751.528895478805,9011.208410451778,10637.345395246277,0.06996754255625653,52.38612525891718,-3588.312421218586,1,0,6,2021
2021-06-15,18960.514159866252,17866.64311145981,9067.581997152149,10064.160007957691,0.05769205619549299,57.513986472627884,-4080.3916887836463,1,1,6,2021
2021-06-16,19368.32615744231,18304.65457104764,8419.900460940331,10202.778323652568,0.05491809554156815,60.242424368522755,-3339.1660452939504,1,2,6,2021
2021-06-17,20838.913491645075,19430.379263023355,8879.804523279372,9615.00359750793,0.0675915387424801,50.070947517622635,-1729.9014613977706,1,3,6,2021
2021-06-18,21687.396450895263,20169.730056914927,8417.496820819451,11155.797117184335,0.06997918802363608,59.881868364897414,-2712.6080460852827,1,4,6,2021
2021-06-19,23684.12177396779,22259.645103239018,8703.999979847285,12633.879804442462,0.06014479592375989,59.65437255968622,-2716.2762208726895,1,5,6,2021
2021-06-20,22320.982413259986,20865.41116100923,8982.401768029897,11333.151597453,0.06521089552877658,56.46525545460778,-2678.007331519722,1,6,6,2021
2021-06-21,19000.171141999966,17728.539540973485,8483.627903015704,9778.262089578453,0.06692737615481441,52.31012560959444,-3074.123411245288,1,0,6,2021
2021-06-22,20740.481391090176,19569.208972197495,8959.906460516197,10283.884547530244,0.05647276920948628,59.67728682424388,-2874.136273540443,1,1,6,2021
2021-06-23,19150.34388315001,18043.636625426945,8343.4717605006,9630.147446349325,0.05779046394549766,57.541564780812614,-2774.528021870782,1,2,6,2021
2021-06-24,18903.41688686237,17648.677936630593,9136.855596311278,8571.521607556395,0.06637630422803642,49.92020168402716,-2473.467930396092,1,3,6,2021
2021-06-25,20407.72831032685,19007.41291422228,8595.405687473658,10487.456114924704,0.06861691682733602,53.16322095615876,-2843.929141775381,1,4,6,2021
2021-06-26,23991.153004055766,22481.27983626178,8487.478807822084,10991.420106447666,0.06293458124079067,59.0952746921035,-637.4475913064293,1,5,6,2021
2021-06-27,23767.614618455384,22443.150605119128,8365.88445327285,11729.352501473137,0.05572557594012062,55.57290308550422,-1069.1576743163405,1,6,6,2021
2021-06-28,21755.808321202785,20230.72203750883,8623.562271201334,10426.808565448755,0.07010018939207316,60.42991447222663,-2169.0756551359145,1,0,6,2021
2021-06-29,25793.404379254887,24827.975891050974,8225.962071948048,13013.876338620583,0.03742927742335508,43.29176652175802,643.3513558707923,0,1,6,2021
2021-06-30,26503.059271568443,25485.494190550457,8634.603065285046,12279.970777022501,0.038394249908711375,40.0005235387595,1777.9529228565198,0,2,6,2021
2021-07-01,26504.90169042059,25397.484724821596,9129.846107599924,13760.39979810235,0.0417815911386397,55.968013078050355,-1387.1358582187572,0,3,7,2021
2021-07-02,34325.87000516812,32689.065447147368,8744.263713060505,18175.587769247217,0.04768428470347051,36.595524586267544,2491.752325735015,0,4,7,2021
2021-07-03,31390.45606153311,30001.677283222052,8448.49880119292,14638.482295401747,0.04424207076153046,42.50080201299168,3421.2842790331647,0,5,7,2021
2021-07-04,31986.257138614525,30641.727538838946,8870.51057391801,14727.474235872543,0.04203460235903726,46.398740003499924,3148.5713610136745,0,6,7,2021
2021-07-05,26850.894685853567,25712.969214859702,8844.877504692296,12473.624698982558,0.042379424756873466,49.93041945738855,877.0441662728931,0,0,7,2021
2021-07-06,26209.42903468244,25153.36242618192,9391.368953687996,14093.14432440138,0.04029338476252368,48.232246842711305,-1654.9951956438563,0,1,7,2021
2021-07-07,25266.277362286477,24182.723657909224,9042.479463456859,12704.362451760657,0.0428853720253468,56.556295024714395,-1311.2011441517284,0,2,7,2021
2021-07-08,26138.03756958326,25421.085866144414,8897.819789029047,12983.445453156968,0.02742943886013682,44.41200773670934,446.66593310152757,0,3,7,2021
2021-07-09,33108.49145103354,31835.311269859463,9078.537508367514,15252.127888012545,0.038454792875630334,40.63508369324737,3960.452619092224,0,4,7,2021
2021-07-10,29436.369010721297,28223.06421766376,8767.580416388086,15158.423085627435,0.041217882294369484,43.90151987891775,902.443140865395,0,5,7,2021
2021-07-11,31387.26086168653,30313.27717008025,8786.147975552702,16848.680349623803,0.03421718436466873,43.40011735324488,1074.0658680738243,0,6,7,2021
2021-07-12,24700.93056939383,23662.562780443313,9307.331213836489,13161.114921898392,0.04203759797766993,44.6585242635493,-1701.0481061633109,0,0,7,2021
2021-07-13,27361.173710306204,26293.25559718468,8319.852607744599,14025.487334095684,0.03903042042086327,40.0875593855036,1060.155531535177,0,1,7,2021
2021-07-14,23447.486551679696,22300.706826053058,9101.78716271421,10727.878617887647,0.048908428760543854,48.920280191251784,-517.8817665857227,0,2,7,2021
2021-07-15,24781.540207480743,23592.78291192026,8779.043259048052,11430.230238182701,0.04796946782192467,46.85415104668105,354.96197861644623,0,3,7,2021
2021-07-16,31565.32251445865,30377.214327171692,8725.711068360835,14360.040539604683,0.03763966570412001,38.680595854629445,4072.2606628259346,0,4,7,2021
2021-07-17,33567.19878999129,32252.221653055716,8648.166307611184,15969.525059925474,0.0391744674663667,49.84012537935292,3230.5446116807625,0,5,7,2021
2021-07-18,30705.557996527587,29489.12197402858,8861.014486871012,14234.057203216114,0.039616151012027485,40.942592315077476,3086.2116573325648,0,6,7,2021
2021-07-19,24628.834139532748,23696.65429451859,8802.73063373281,11723.44336795851,0.03784912593641123,39.08592248847856,632.9307229866495,0,0,7,2021
2021-07-20,28061.73125728573,26910.810490011783,8692.255950648576,13708.318633582425,0.041013890294994915,45.436643519608246,1160.2717878125645,0,1,7,2021
2021-07-21,23279.016017566937,22432.986521125982,8606.746536114128,12670.728341373308,0.03634300933521071,36.21078275300345,-1070.011647916378,0,2,7,2021
2021-07-22,22170.76892070479,21405.79961906041,8246.821916896297,11330.096671932177,0.03450350794689827,47.94751524938624,-983.0502126727356,0,3,7,2021
2021-07-23,31344.171765850624,29993.655696418566,8602.157122308536,16722.033470475715,0.043086672684184334,30.805798346084032,2138.0171336459725,0,4,7,2021
2021-07-24,29673.380430406487,28392.850020831287,8666.4868947182,15460.87422567764,0.04315418031250092,39.85318655005681,1165.3641098382582,0,5,7,2021
2021-07-25,28732.460620195234,27697.983659334295,8866.421953228999,13252.856455838368,0.036003771989296135,52.875686605439554,1566.2397610243365,0,6,7,2021
2021-07-26,26163.055954777057,24997.399821778687,9410.855589965855,13698.767856672066,0.04455351603471746,41.56670395413341,-958.9620303797328,0,0,7,2021
2021-07-27,25464.290048210732,24523.821866023845,8638.020159489834,12159.45029289082,0.036932825553209134,42.44207397396851,874.7298745686421,0,1,7,2021
2021-07-28,24276.646915801248,23272.07214725319,8516.564954402165,12476.030666371405,0.04138029325187388,51.36832527065219,-995.7217523756867,0,2,7,2021
2021-07-29,23219.982155394864,22192.792364641038,8610.212576117843,11240.70506429353,0.04423732041995439,41.03568197463841,-153.18382263223384,0,3,7,2021
2021-07-30,31778.74845822947,30514.069874090557,8871.442026771863,17470.914396007272,0.039796362207316846,48.81719090694738,90.58694612947465,0,4,7,2021
2021-07-31,31352.67329771687,30028.127848020496,9002.906427412565,14935.007327351832,0.042246651094751335,50.87094082529661,1905.1206279106427,0,5,7,2021
2021-08-01,30017.8117206979,28894.62038433357,9045.696546377003,14345.903866035236,0.037417495546148184,47.392651570749514,1751.2592153629835,0,6,8,2021
2021-08-02,27535.679904972745,26459.944778953934,9076.382574908876,14953.725289798256,0.03906695348476006,37.7755133851787,-308.62335470789276,0,0,8,2021
2021-08-03,23345.361070723728,22432.46884264137,9119.716544704646,10562.945734286475,0.03910379562418382,41.98007070392062,169.7610072733146,0,1,8,2021
2021-08-04,22662.816381591387,21837.575941336258,8746.159470161558,11777.160832440824,0.03641385193966698,58.568098887644986,-2189.813696056916,0,2,8,2021
2021-08-05,23817.63910255022,22883.040269733803,9446.643809508329,12445.493816757846,0.039239776402370086,42.547381737342135,-1676.531465210006,0,3,8,2021
2021-08-06,29907.310323832637,28942.53750908757,8725.14839102079,15959.673012006537,0.032258762299204616,59.931646877882145,-494.54125762330386,0,4,8,2021
2021-08-07,30366.819192830506,29226.943092936115,8865.258313253149,16624.130872828227,0.03753689488043287,53.544820260149464,-549.984215514799,0,5,8,2021
2021-08-08,29492.63978207185,28354.64357448949,9222.081454865141,16148.995499170847,0.038585769737510205,47.595347696861104,-713.82822817224,0,6,8,2021
2021-08-09,25177.805330137395,24200.51509104792,9004.13803471212,11494.364948020928,0.03881554513092035,46.48617136248758,619.8496656219409,0,0,8,2021
2021-08-10,22862.082298930498,21971.940926147177,8162.833696091425,12166.83285784614,0.03893527112466749,42.67588322436449,-926.6899707407765,0,1,8,2021
2021-08-11,26672.821128080188,25612.370505293682,8837.655661369758,13726.660433010555,0.039757722578137755,44.55543704548269,-78.43973055016522,0,2,8,2021
2021-08-12,24468.863952744694,23428.745635929292,9095.431532089102,12594.961440420568,0.04250783031137543,41.556379217378634,-929.0825098247128,0,3,8,2021
2021-08-13,31654.176162163352,30250.645759742572,8434.678214386746,14650.660391719737,0.044339501847419346,44.681867980901984,3462.141783296774,0,4,8,2021
2021-08-14,30283.651380858464,29170.863443661143,9063.804329766766,15596.647269481145,0.036745500838141494,38.189025543086736,1458.338285060161,0,5,8,2021
2021-08-15,30446.65472817494,29412.22772695716,8956.519866214563,16692.325418479973,0.03397506262849078,37.92114493472088,707.6417559969841,0,6,8,2021
2021-08-16,25285.380085525438,24403.32310812232,9195.527022348395,13683.98894847095,0.03488407033707398,51.50507831327355,-1919.740993622937,0,0,8,2021
2021-08-17,25084.792994048188,24140.042257402267,8633.648673473845,12389.707019684613,0.0376622895341444,36.938451320102914,673.6844387909855,0,1,8,2021
2021-08-18,25336.640903664764,24365.394710700908,9140.873287834667,11502.70315204704,0.03833366059284416,49.43069076747066,422.09692459448434,0,2,8,2021
2021-08-19,26289.372124520214,25337.059803592132,8890.8649303606,12782.66429372475,0.03622423222652231,35.52808902037046,1197.2913569959014,0,3,8,2021
2021-08-20,29840.160304854864,28839.8401449932,9373.674740338494,15894.034074438641,0.03352261347265344,48.14818801512795,-232.21400026987476,0,4,8,2021
2021-08-21,30694.934846660173,29537.56706779821,9680.551823449261,15965.967602443472,0.03770549716569586,43.9620782742848,333.4234351479913,0,5,8,2021
2021-08-22,29288.63230042771,28090.101620840804,9307.113166803485,14525.23927801504,0.0409213604545613,51.606581014017024,286.1488883842185,0,6,8,2021
2021-08-23,26352.12744504116,25217.718301603814,8990.646831502641,12003.661617960815,0.043048104780277,43.34002770559962,1229.0629758019581,0,0,8,2021
2021-08-24,23313.89480778509,22443.199944529195,9543.669619871172,11486.510541350344,0.037346606838302696,34.95229972414266,-736.1348775965585,0,1,8,2021
2021-08-25,26822.55976988322,25803.34113132451,9029.289026535484,13328.19684436233,0.037998559693885166,44.059818570566655,331.08668847985155,0,2,8,2021
2021-08-26,24178.141473710948,23320.229794454535,8576.739092960759,13125.238367221074,0.035482945626289224,45.798302827739626,-1307.8488880256682,0,3,8,2021
2021-08-27,26845.05346324888,25773.777361597626,8838.218007914527,13801.273130982896,0.03990590307886114,44.34011178984105,3.2939776050975524,0,4,8,2021
2021-08-28,29510.556948568916,28455.033803515737,9079.378848870956,14199.455741368474,0.03576764569007455,47.87553910494886,1443.8702171314862,0,5,8,2021
2021-08-29,28092.05361667197,26886.79782306924,9099.54063265093,14117.151012579061,0.04290379799387256,42.178059506471385,563.1665654560165,0,6,8,2021
2021-08-30,25356.848873521925,24566.63993867413,8515.05211200507,11578.077438858914,0.031163530562859004,38.68298418727197,1869.9187596399097,0,0,8,2021
2021-08-31,23211.618264551846,22321.74008082809,8525.449085991922,12702.716481261372,0.03833761927244665,40.001755578428885,-1352.7509406676822,0,1,8,2021
2021-09-01,23489.20059934737,22511.21005244874,8751.993011049326,11415.892196129533,0.04163575268397176,42.42116327735231,-272.98122926629094,0,2,9,2021
2021-09-02,21416.55717707804,20536.532821965346,9015.626241931594,10660.87808264074,0.041090841438070964,42.37825691875823,-1524.361815346052,0,3,9,2021
2021-09-03,28386.236994118324,26867.6458820764,9054.909115841168,13782.324156643399,0.05349744358002012,57.03061179001635,-167.61008085291087,0,4,9,2021
2021-09-04,24967.883003266455,23922.98602652738,8899.409081091091,12939.634654059731,0.04184964246277421,51.27552708291542,-1276.7802234382712,0,5,9,2021
2021-09-05,26400.367743045914,25474.989453971237,8607.566116786811,13628.482735487889,0.03505171966092903,48.43354602174283,-141.45412192628237,0,6,9,2021
2021-09-06,25136.805189237104,24140.886408964587,9379.854812730351,13109.654091885282,0.03961994266076989,47.23006255364269,-1472.3911948175678,0,0,9,2021
2021-09-07,25160.90189180816,24375.490493341098,8538.031704254105,11997.078400635484,0.03121555029483158,46.498861178010685,735.0857347644214,0,1,9,2021
2021-09-08,24636.110967293254,23657.951943131062,9251.228539245601,11863.93430836545,0.03970427903417033,46.52500272604864,-472.7897500879358,0,2,9,2021
2021-09-09,22641.370792582624,21826.691427218917,9083.050493807039,10472.202813209851,0.03598189229914456,45.81643026540066,-468.34567623521707,0,3,9,2021
2021-09-10,28981.921081725315,27689.405277172697,9246.380392915904,14941.658314009193,0.0445973129561663,45.20059541218289,72.38683014501021,0,4,9,2021
2021-09-11,29047.180728003394,27964.552942978826,8729.827906859966,13186.830762618933,0.03727135501246226,34.540679527245665,3401.552735620129,0,5,9,2021
2021-09-12,27045.351749574555,25977.72936589221,8821.238828292537,13786.861187182469,0.03947526338603227,43.154363634637534,298.25296834072697,0,6,9,2021
2021-09-13,26127.476739621416,25163.38169839826,8881.425047886067,14029.66043303019,0.03689966125818556,43.79849597425876,-767.2058976304147,0,0,9,2021
2021-09-14,25228.832985656532,23997.926295001285,8722.870145503755,13600.440392290719,0.048789680099553534,41.25513451364977,-1037.8162355299855,0,1,9,2021
2021-09-15,23657.984988884906,22746.664586103892,8934.244202715197,11708.426104425713,0.038520626469632745,42.21951531885599,-527.110252395627,0,2,9,2021
2021-09-16,24006.252138948625,22823.160172718646,9341.270696470485,11905.429477286092,0.04928266017461704,46.50374508590398,-1331.3822550841337,0,3,9,2021
2021-09-17,29368.317039023477,28073.661992814374,8479.370898481186,13441.788204441971,0.04408339246981086,48.837950384749796,2396.1738172246296,0,4,9,2021
2021-09-18,25482.892662812745,24399.85250372683,8672.134733150708,13176.60501279911,0.04250067578342068,46.49618230959221,-557.1063938406382,0,5,9,2021
2021-09-19,28575.53072634345,27379.011671074786,8640.451842984614,15205.78120697088,0.04187215512206073,48.71222119323478,-121.17335853427358,0,6,9,2021
2021-09-20,22984.644273460184,22016.7771393285,8842.727152938134,10905.420863036414,0.04210929360561205,48.80054015407345,-675.016402265464,0,0,9,2021
2021-09-21,22528.36425850283,21840.999763724016,8831.271943867743,11086.885888712755,0.030511069818101894,43.50147203236073,-680.214617843983,0,1,9,2021
2021-09-22,23555.138450475344,22642.742405138262,9104.50139287607,12575.709974234991,0.03873448026023671,47.626537312510756,-1991.976951057422,0,2,9,2021
2021-09-23,26518.278218379222,25343.639833214642,8883.801141402728,14259.197657520997,0.044295424291554024,36.2681376018816,-317.6236692804705,0,3,9,2021
2021-09-24,30107.582937291958,28910.705281078655,8965.426386524561,14280.568464230802,0.03975336242388363,43.07837386570614,2252.583934927261,0,4,9,2021
2021-09-25,28019.925287748316,27094.88521794105,8994.97301014483,14151.661184034465,0.03301365226022716,42.4907420526685,794.0543696735526,0,5,9,2021
2021-09-26,29997.011692050637,28804.989316145882,8949.937007835428,14076.077190449043,0.03973803751327164,52.656634011571164,1623.430514772339,0,6,9,2021
2021-09-27,25962.51758866868,24700.706073765916,9088.186900893419,11947.635835489413,0.04860127722950408,46.6854364636684,505.53198391857177,0,0,9,2021
2021-09-28,25291.108308733346,24119.4057474542,8841.373160798772,13685.32346723115,0.04632863641149893,38.32772959423542,-940.0088571841407,0,1,9,2021
2021-09-29,24064.39137717728,23106.41942965265,9372.85788724355,12803.477490705018,0.039808692125626294,47.972919023877786,-2106.853998242445,0,2,9,2021
2021-09-30,23064.29011460355,22028.79665474347,9642.310515419145,12131.897098812862,0.044895960582998364,49.54891672550581,-2735.830167732333,0,3,9,2021
2021-10-01,30249.532953367267,29095.135931289813,9092.571046816087,13759.805665810522,0.038162474239092394,44.55168039230183,2691.4244324127912,0,4,10,2021
2021-10-02,29734.083984337685,28797.87779388749,8949.97629648114,15889.088071197024,0.03148596038617965,48.451279645614015,136.09005582066493,0,5,10,2021
2021-10-03,30610.776028928824,29528.21202088116,9069.83083314605,15115.736122851851,0.035365454538773655,32.521463081087674,2711.684360533627,0,6,10,2021
2021-10-04,24926.766367103446,23732.377710277582,8553.023407568238,12070.5251895597,0.04791590851519892,31.5033882528385,1060.4721017253019,0,0,10,2021
2021-10-05,25528.23644597181,24539.796664273676,8938.242166555412,12882.764176326322,0.038719469861934044,39.10665381851239,89.55927227841903,0,1,10,2021
2021-10-06,23281.733184506727,22375.667603563208,8665.690337213662,10689.466115290958,0.038917445439434775,45.74519850312499,216.18414786696667,0,2,10,2021
2021-10-07,25934.390508881148,24933.786710800272,9038.9579874528,13632.792437806771,0.03858212120844798,52.66081884804274,-1335.3161121940625,0,3,10,2021
2021-10-08,29478.95914297094,28018.833758776087,8668.934312870015,14982.489597839245,0.04953110376500562,39.367861555586224,1345.3781539175598,0,4,10,2021
2021-10-09,32735.281581437743,31161.53000776456,8784.286064637945,15341.684647792074,0.04807508894518157,40.73161295856031,3558.136337874735,0,5,10,2021
